,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
16,6535,NEAR Protocol,NEAR,near-protocol,426,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1102750969.0,1200785968.0,False,,17,,,,2024-07-17T12:55:00.000Z,6.123249720326495,403858454.7544768,-15.7402,0.00270803,0.47527507,33.07132392,16.04464886,-23.53798761,8.52326968,6752419562.519021,0.2838,7352712342.73,,2024-07-17T12:55:00.000Z,,,,,,2024-07-17 13:56:16.243957
17,3890,Polygon,MATIC,polygon,1416,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9897683258.619154,10000000000.0,False,,18,,,,2024-07-17T12:54:00.000Z,0.5516234684573137,253125505.43945357,-10.824,0.45922825,4.03081042,9.75280912,-7.85226334,-22.66719347,-17.77783006,5459794368.811385,0.2295,5516234684.57,,2024-07-17T12:54:00.000Z,,,,,,2024-07-17 13:56:16.243957
18,2,Litecoin,LTC,litecoin,1209,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74759962.3575049,84000000.0,False,,19,,,,2024-07-17T12:55:00.000Z,72.74939864798804,319710633.11534077,-18.7213,0.54270564,1.3075499,10.23188633,-5.87064826,-13.37375636,-9.74471732,5438742304.454704,0.2286,6110949486.43,,2024-07-17T12:55:00.000Z,,,,,,2024-07-17 13:56:16.243957
19,3957,UNUS SED LEO,LEO,unus-sed-leo,48,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925969633.9,985239504.0,False,,20,,,,2024-07-17T12:54:00.000Z,5.844214904623448,828372.12324311,37.7433,-0.07168348,-0.35420262,0.13396409,2.29893905,-0.94664221,-0.33734923,5411565535.667098,0.2274,5757951393.9,,2024-07-17T12:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-07-17 13:56:16.243957
0,1,Bitcoin,BTC,bitcoin,11605,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19726868.0,19726868.0,False,,1,,,,2024-07-17T12:56:00.000Z,64788.562149777455,37599529544.86942,-7.4831,0.03080237,1.67319843,11.79542423,-1.1324581,-3.42425644,4.11793014,1278075413438.456,53.7277,1360559805145.33,,2024-07-17T12:56:00.000Z,,,,,,2024-07-17 13:57:16.766655
1,1027,Ethereum,ETH,ethereum,9144,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120221218.02997445,120221218.02997445,True,,2,,,,2024-07-17T12:55:00.000Z,3454.6688308971475,19011400081.283623,-4.2969,0.14585386,1.56575169,11.46847129,-1.96668758,10.60149633,14.24994202,415324494740.6429,17.4559,415324494740.64,,2024-07-17T12:55:00.000Z,,,,,,2024-07-17 13:57:16.766655
2,825,Tether USDt,USDT,tether,91763,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,113224555138.6441,117072162581.7876,True,,3,,,,2024-07-17T12:55:00.000Z,1.0000732026165828,69872490549.15474,-5.7553,-0.01170069,-0.07325037,0.01960909,0.09008311,-0.03387167,-0.02731627,113232843472.34167,4.7591,117080732570.42,,2024-07-17T12:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-17 13:57:16.766655
3,1839,BNB,BNB,bnb,2192,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582066.93925807,147582066.93925807,False,,4,,,,2024-07-17T12:55:00.000Z,576.3853343576214,1871468496.6063557,-9.2474,0.16234447,1.0946869,9.57965985,-3.76522941,-0.26024985,6.41750735,85064138997.97313,3.5752,85064138997.97,,2024-07-17T12:55:00.000Z,,,,,,2024-07-17 13:57:16.766655
4,5426,Solana,SOL,solana,705,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,464175374.38379145,580286891.7144549,True,,5,,,,2024-07-17T12:55:00.000Z,160.857163343897,2633550759.6676393,-7.6517,0.0286858,2.99805626,13.7384987,12.27518193,-7.47576221,20.76374418,74665934017.4681,3.1382,93343303326.83,,2024-07-17T12:55:00.000Z,,,,,,2024-07-17 13:57:16.766655
5,52,XRP,XRP,xrp,1354,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55805339473.0,99987452475.0,False,,6,,,,2024-07-17T12:56:00.000Z,0.6233582993984683,3805453829.482348,63.6187,1.6992545,14.34789571,42.2791699,23.76836024,19.19664347,26.87170916,34786721511.2435,1.4621,62335829939.85,,2024-07-17T12:56:00.000Z,,,,,,2024-07-17 13:57:16.766655
6,3408,USDC,USDC,usd-coin,21018,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33912630612.87038,33912630612.87038,False,,7,,,,2024-07-17T12:55:00.000Z,0.9997973203024003,7259967608.850282,-7.6819,-0.01579304,-0.05734543,-0.01152937,-0.02882998,-0.02141672,-0.02074137,33905757211.152954,1.4253,33905757211.15,,2024-07-17T12:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-17 13:57:16.766655
7,11419,Toncoin,TON,toncoin,462,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,2512028248.7069774,5109101232.189482,True,,8,3414166606.0,24687148905.742325,,2024-07-17T12:55:00.000Z,7.230797952963846,254084196.06126213,-10.8882,0.21396851,-1.75253119,-0.93652886,-7.18793171,12.07350903,17.91431971,18163968718.53777,0.7634,36942878731.2,,2024-07-17T12:55:00.000Z,,,,,,2024-07-17 13:57:16.766655
8,74,Dogecoin,DOGE,dogecoin,1025,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145152436383.70526,145152436383.70526,True,,9,,,,2024-07-17T12:56:00.000Z,0.12470854904374604,810622154.5980563,-23.0846,0.40207472,2.05726276,14.62968327,-7.07085161,-19.41970156,-14.70443396,18101749731.576534,0.7608,18101749731.58,,2024-07-17T12:56:00.000Z,,,,,,2024-07-17 13:57:16.766655
9,2010,Cardano,ADA,cardano,1213,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35886546243.486,37048613783.371,False,,10,,,,2024-07-17T12:55:00.000Z,0.44837684082109247,420850461.0997047,-12.6109,0.52248153,3.90053677,16.91656973,11.02564219,-6.62223176,0.49374682,16090696232.634296,0.6762,20176957836.95,,2024-07-17T12:55:00.000Z,,,,,,2024-07-17 13:57:16.766655
10,1958,TRON,TRX,tron,1001,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87107257679.39662,87107344619.87744,True,,11,71659659264.0,9633274312.068611,,2024-07-17T12:55:00.000Z,0.134430925446894,311671550.1786292,-30.6842,-0.14070584,0.7187567,3.19250879,15.07443256,8.63029898,24.22532504,11709909262.982351,0.4922,11709920950.47,,2024-07-17T12:55:00.000Z,,,,,,2024-07-17 13:57:16.766655
11,5994,Shiba Inu,SHIB,shiba-inu,846,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589270743113993.8,589519212467867.4,False,,12,,,,2024-07-17T12:55:00.000Z,1.924606560536944e-05,478854754.83093244,-33.3768,-0.34940956,0.16027168,16.648829,-3.01406295,-22.59254211,-12.83848859,11341143381.296726,0.4767,11345925438.78,,2024-07-17T12:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-07-17 13:57:16.766655
12,5805,Avalanche,AVAX,avalanche,752,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,394688286.06309676,444034656.06309676,False,,13,,,,2024-07-17T12:55:00.000Z,28.179311125888745,446439313.8274944,7.5754,0.07271589,3.90848182,5.74807387,-1.60507939,-24.52147491,-17.74531813,11122044010.715782,0.4675,20169305840.66,,2024-07-17T12:55:00.000Z,,,,,,2024-07-17 13:57:16.766655
13,6636,Polkadot,DOT,polkadot-new,793,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1437953431.368154,1437953431.368154,True,,14,1469841795.010468,9484031239.471027,,2024-07-17T12:56:00.000Z,6.4524163564171095,202849851.8830966,-7.1215,0.17301696,3.0326784,5.77689333,4.07850288,-9.56083977,-2.60571288,9278274240.325985,0.39,9278274240.33,,2024-07-17T12:56:00.000Z,,,,,,2024-07-17 13:57:16.766655
14,1975,Chainlink,LINK,chainlink,1817,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",,608099970.4527867,1000000000.0,False,,15,,,,2024-07-17T12:55:00.000Z,14.349562285041422,343599023.82831764,-11.0468,0.16955893,2.33227821,11.71084265,0.25290831,-10.92271674,8.43426675,8725968401.544111,0.3667,14349562285.04,,2024-07-17T12:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2024-07-17 13:57:16.766655
15,1831,Bitcoin Cash,BCH,bitcoin-cash,904,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19734012.5,19734012.5,False,,16,,,,2024-07-17T12:55:00.000Z,380.5664267929611,358287305.9439965,0.3183,0.27188809,-0.03961567,12.50262205,-8.23825687,-21.34289303,-20.49483931,7510102623.41263,0.3156,7991894962.65,,2024-07-17T12:55:00.000Z,,,,,,2024-07-17 13:57:16.766655
16,6535,NEAR Protocol,NEAR,near-protocol,426,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'injective-ecosystem', 'circle-ventures-portfolio', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'account-abstraction', 'data-availability']",,1102750969.0,1200785968.0,False,,17,,,,2024-07-17T12:56:00.000Z,6.123896303067556,403584392.8824424,-15.7493,-0.03096063,0.47166381,33.07437954,16.11672662,-23.52318904,8.48983023,6753132582.263266,0.2838,7353488750.21,,2024-07-17T12:56:00.000Z,,,,,,2024-07-17 13:57:16.766655
17,3890,Polygon,MATIC,polygon,1416,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain', 'standard-crypto-portfolio']",,9897683258.619154,10000000000.0,False,,18,,,,2024-07-17T12:55:00.000Z,0.5515093187296225,252986121.34292203,-10.9532,0.46446189,4.18538918,9.68608611,-7.80321209,-22.71807131,-17.85179856,5458664550.96264,0.2295,5515093187.3,,2024-07-17T12:55:00.000Z,,,,,,2024-07-17 13:57:16.766655
18,2,Litecoin,LTC,litecoin,1209,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange']",84000000.0,74759962.3575049,84000000.0,False,,19,,,,2024-07-17T12:56:00.000Z,72.74779334187697,319757785.8495859,-18.6554,0.51231779,1.31545674,10.23513034,-5.87076476,-13.3759919,-9.75975363,5438622291.830268,0.2286,6110814640.72,,2024-07-17T12:56:00.000Z,,,,,,2024-07-17 13:57:16.766655
19,3957,UNUS SED LEO,LEO,unus-sed-leo,48,2019-05-21T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']",,925969633.9,985239504.0,False,,20,,,,2024-07-17T12:55:00.000Z,5.865017485409995,828381.75557841,37.7137,0.29964382,0.00053369,0.37407411,2.55036098,-0.59449592,0.01666389,5430828093.782191,0.2283,5778446918.28,,2024-07-17T12:55:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2af5d2ad76741191d15dfe7bf6ac92d4bd912ca3,2024-07-17 13:57:16.766655
0,1,Bitcoin,BTC,bitcoin,11605,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19726903.0,19726903.0,False,,1,,,,2024-07-17T13:58:00.000Z,65187.97150346861,37382384558.88683,-8.6299,0.67220784,2.22520654,13.10207159,-0.07138857,-2.57368129,4.20817116,1285956790615.6895,53.7558,1368947401572.84,,2024-07-17T13:58:00.000Z,,,,,,2024-07-17 14:59:41.702307
1,1027,Ethereum,ETH,ethereum,9144,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120221218.02997445,120221218.02997445,True,,2,,,,2024-07-17T13:57:00.000Z,3467.675846587289,19028601576.01737,-5.028,0.36309195,1.68517002,11.7317215,-0.56219243,11.44379652,14.07919371,416888214009.8467,17.4269,416888214009.85,,2024-07-17T13:57:00.000Z,,,,,,2024-07-17 14:59:41.702307
2,825,Tether USDt,USDT,tether,91769,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,113224555138.6441,117072162581.7876,True,,3,,,,2024-07-17T13:57:00.000Z,1.0003715132222264,69845869509.79767,-6.4315,0.02356904,-0.01498612,0.03449349,0.12221938,0.00116031,0.00912253,113266619557.95882,4.7348,117115656438.14,,2024-07-17T13:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-07-17 14:59:41.702307
3,1839,BNB,BNB,bnb,2192,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,147582063.64074716,147582063.64074716,False,,4,,,,2024-07-17T13:57:00.000Z,578.5472047500045,1869380985.021681,-8.8587,0.39023872,1.48288804,10.33204375,-2.98817259,0.55678414,6.41407594,85383190390.59155,3.5692,85383190390.59,,2024-07-17T13:57:00.000Z,,,,,,2024-07-17 14:59:41.702307
4,5426,Solana,SOL,solana,705,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,464175202.8683296,580286720.182309,True,,5,,,,2024-07-17T13:57:00.000Z,161.70270133092424,2623029795.2316027,-8.5992,0.53116542,3.26275141,14.36451073,13.89782298,-6.71907039,20.63643831,75058384194.63867,3.1376,93833930199.94,,2024-07-17T13:57:00.000Z,,,,,,2024-07-17 14:59:41.702307
5,52,XRP,XRP,xrp,1354,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55805339473.0,99987452475.0,False,,6,,,,2024-07-17T13:58:00.000Z,0.6148201099955094,3971559723.645123,64.7601,-1.22878495,9.89356589,41.17598244,22.59459762,18.23147502,24.13910483,34310244953.126602,1.4342,61482010999.55,,2024-07-17T13:58:00.000Z,,,,,,2024-07-17 14:59:41.702307
6,3408,USDC,USDC,usd-coin,21020,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem', 'fiat-stablecoin']",,33889138092.23235,33889138092.23235,False,,7,,,,2024-07-17T13:57:00.000Z,1.0001616474515644,7245648306.315683,-8.6001,0.02273964,0.01602284,0.01402255,0.01881876,0.01442495,0.0142637,33894616185.040672,1.4222,33894616185.04,,2024-07-17T13:57:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-07-17 14:59:41.702307
7,74,Dogecoin,DOGE,dogecoin,1025,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,145153006383.70523,145153006383.70523,True,,8,,,,2024-07-17T13:58:00.000Z,0.1257972069559215,822694233.0998616,-21.8794,0.87467922,2.6157327,15.92892564,-4.80411991,-17.45702037,-14.61565627,18259842784.32516,0.7633,18259842784.33,,2024-07-17T13:58:00.000Z,,,,,,2024-07-17 14:59:41.702307
